user_000481,474,a478f801-521b-40e7-8bb4-5faeffb1f3e4,32183,The Scientist,0.15736611
user_000481,474,2be922c8-1250-47f6-895e-c4da99a93fde,851753,Float On,0.15671742
user_000481,474,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.15916103
user_000481,474,2b7aaf14-e362-48bf-b419-0250454e4c70,505513,Caring Is Creepy,0.15565252
user_000481,474,19e5d62d-f67b-4c21-84f5-1fc4d2350836,217445,Between The Bars,0.15688401
user_000481,474,5f1c33b7-de18-4845-b9a1-6385bfec68e8,223381,Trouble,0.15574498
user_000972,964,338c522b-b65b-482f-acec-a073dfe16f21,189192,Santeria,0.046605423
user_000972,964,c2d09819-ecab-4213-979a-c0431289776e,407330,Drunkship Of Lanterns,0.046338357
user_000972,964,77c78d6a-4182-4e97-a367-a03cd375ca77,166394,Date Rape,0.044531543
user_000972,964,d70d89d2-ee5e-4e50-98b1-179dc2fde3d1,864681,One Armed Scissor,0.045499723
user_000972,964,fcbda8db-167a-4d22-b36a-c4ed14254b63,682630,Eriatarka,0.04666647
user_000972,964,c2bbc1f5-a6da-487d-be6f-6fcf75fee44a,104864,In Fear And Faith,0.044487156
user_000972,964,7c22a0f3-0e73-4060-ab48-13b08ef3d012,180904,Cicatriz Esp,0.044539828
user_000972,964,3fa02d0a-709d-445e-86a2-44973e40d35c,117022,Love Rhymes With Hideous Car Wreck,0.045551658
user_000972,964,9875b82c-a177-4592-a982-d4c1384c0ad4,752711,Southern Rock,0.04751385
user_000972,964,1e47d966-988f-4a00-8c69-75210e5f791b,659378,Roulette Dares (The Haunt Of),0.049277402
user_000066,65,82ee74b0-2461-4653-9384-465d3e2557e0,507165,You Know I'M No Good,0.026105084
user_000066,65,4b4bae20-e02f-44db-b948-7720534ab116,664954,Rehab,0.02888513
user_000066,65,353c7383-df10-40a4-93df-05eb5bb8e778,208357,The Sweet Escape,0.027198453
user_000066,65,b0adc7a8-0a90-4e09-8839-a66f315234a2,830225,Back To Black,0.027860977
user_000066,65,e730f39d-7803-47c1-a616-09c8b7edf970,398482,Irreplaceable,0.025705619
user_000066,65,e0f5aab9-c225-427a-b5c3-c27ac8ed32fb,249702,I Kissed A Girl,0.02667122
user_000066,65,baec3223-cf18-4301-bcde-7fd95921ce8a,61541,Lovegame,0.025644148
user_000066,65,b47bf632-f6ca-42fa-9db9-10d38797aa9d,148266,Tears Dry On Their Own,0.028767133
user_000066,65,f38af6cf-4562-4d38-b1e8-837b0d711211,336190,9 Crimes,0.027320754
user_000066,65,080975b0-39b1-493c-ae64-5cb3292409bb,903916,Poker Face,0.028091293
user_000192,191,82ee74b0-2461-4653-9384-465d3e2557e0,507165,You Know I'M No Good,0.036019757
user_000192,191,4b4bae20-e02f-44db-b948-7720534ab116,664954,Rehab,0.037412554
user_000192,191,617163bc-f0a6-4f86-b7b5-e56f745c379d,607440,Breathe In,0.03385844
user_000192,191,b7e172f3-1f8f-49bf-a4a9-141cd64979c7,767677,Love Is A Losing Game,0.035800967
user_000192,191,b0adc7a8-0a90-4e09-8839-a66f315234a2,830225,Back To Black,0.038155317
user_000192,191,e9ba89bd-ab94-465a-8c6f-9d37b4b5d2cd,812035,Heartbeats,0.03373958
user_000192,191,3f221ae8-79b1-442f-8af6-c020028e58f1,73562,Wake Up Alone,0.03353757
user_000192,191,da120962-6354-427f-9419-69dfd86cc366,653341,Let Go,0.03519145
user_000192,191,b47bf632-f6ca-42fa-9db9-10d38797aa9d,148266,Tears Dry On Their Own,0.036873765
user_000192,191,8f3461f5-6833-44a6-b705-1b65ef610102,622984,Just Friends,0.03350198
user_000422,418,7f1f45c0-0101-49e9-8d69-23951d271163,343730,Love Will Tear Us Apart,0.665666
user_000422,418,1001f481-e93e-4107-b640-cf289a122335,101526,Banquet,0.6471681
user_000422,418,6025ab62-b934-4f37-b6d6-e44a515f7d18,900760,The Magic Position,0.6459301
user_000422,418,a1818245-54db-4881-86be-7ff3180c3e06,411543,Take Me Out,0.6490586
user_000422,418,f874c752-65bc-4d50-ac7e-932243ae9f02,336290,Rebellion (Lies),0.64561194
user_000422,418,4810b42e-2bb1-4795-874b-85df8fd62ca9,275353,Fluorescent Adolescent,0.65933627
user_000422,418,4f9c026f-e959-4edc-9c99-e2b805590a0a,958063,You Only Live Once,0.6520837
user_000422,418,497e13fb-cd12-4059-94eb-6982a95aa15f,438855,She'S Lost Control,0.66594434
user_000422,418,2d06f1ff-41e5-4e53-913a-c670b99c9d1e,524575,Maps,0.66935945
user_000422,418,e5be3063-0f68-4c28-8a4e-d19a354b0872,369584,15 Step,0.6518
user_000548,541,4a1a16d0-3bb2-46bb-83f6-3d7f75de054b,813875,Don'T Panic,0.02873923
user_000548,541,729cf505-94eb-4fbe-bc76-cbae44cff091,151868,Yellow,0.02931141
user_000548,541,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,0.028016476
user_000548,541,7c544629-8ce3-4b2e-8460-51c72d6f3722,535642,Run,0.028336752
user_000548,541,276ccc59-119f-4e61-90e8-be32ab4f79fa,342079,Crooked Teeth,0.028129537
user_000548,541,560062d0-e122-46be-9d89-0f3b44077fdf,554134,Mr. Brightside,0.028469192
user_000548,541,a478f801-521b-40e7-8bb4-5faeffb1f3e4,32183,The Scientist,0.029074918
user_000548,541,574e407c-ad6e-446c-b87f-4b781569fccd,867054,Your Heart Is An Empty Room,0.02824432
user_000548,541,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.028960159
user_000548,541,3bcd1d78-be4a-4730-ac78-fccf53eddd50,318457,Brothers On A Hotel Bed,0.028056614
user_000565,558,0474d9f4-991a-4b88-8f74-5fd1c83e1ee5,644519,Stockholm Syndrome,1.2903006
user_000565,558,0fcdfdd0-2a73-4a3f-b5bf-2d9cd496578f,654350,Mad World,1.2687665
user_000565,558,b60ff03a-0afc-498b-8f4d-087a5b0a921c,95096,Ruled By Secrecy,1.2744861
user_000565,558,522da5b6-9ce1-4fbb-9262-4914b91fb532,458159,Green Eyes,1.269479
user_000565,558,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,1.2607422
user_000565,558,32322f9e-9507-430d-852b-7984c92ef237,189159,Ava Adore,1.275786
user_000565,558,137d6675-2cb0-4ba0-926e-b6cee5d33906,10065,Butterflies And Hurricanes,1.491012
user_000565,558,7a3e8796-a0b3-4999-b268-4e2d47912e3c,281096,Otherside,1.2617545
user_000565,558,4e578cf4-3b5a-4200-9786-10038df5d26a,948633,Thoughts Of A Dying Atheist,1.2882515
user_000565,558,40f04250-6d23-4f88-902c-94ef1a1dd3ed,68817,Time Is Running Out,1.291187
user_000223,222,7f1f45c0-0101-49e9-8d69-23951d271163,343730,Love Will Tear Us Apart,1.0413634
user_000223,222,a6ca91b7-ff8f-4537-b68b-2cc1a1617863,66054,In The Aeroplane Over The Sea,1.0407873
user_000223,222,d836830d-fb62-41b1-bc2a-fc899d1c99cc,282856,New Slang,1.040937
user_000223,222,f962828d-b970-4d0c-9d4b-dcac8f064a89,307624,Disorder,1.0464681
user_000223,222,2b7aaf14-e362-48bf-b419-0250454e4c70,505513,Caring Is Creepy,1.0239348
user_000223,222,19e5d62d-f67b-4c21-84f5-1fc4d2350836,217445,Between The Bars,1.1711148
user_000223,222,933557d5-c637-40bb-8b3f-60c9155ba542,113727,Cause = Time,1.0411005
user_000223,222,bacecc50-12df-449a-8283-98242e9c7f7d,849675,Pitseleh,1.0496774
user_000223,222,12bdd6cc-0b5d-43d6-936f-caf18797141a,832073,Anthems For A Seventeen Year-Old Girl,1.0844566
user_000223,222,497e13fb-cd12-4059-94eb-6982a95aa15f,438855,She'S Lost Control,1.1722687
user_000271,270,430aa3d3-3dac-4bd5-857d-eb10212ffefb,611720,Like A Rolling Stone,1.1192015
user_000271,270,b3e6f4c5-e62f-4b55-afe2-ec583d48b8dd,772432,Milk,1.0999256
user_000271,270,4a1a16d0-3bb2-46bb-83f6-3d7f75de054b,813875,Don'T Panic,1.1219227
user_000271,270,729cf505-94eb-4fbe-bc76-cbae44cff091,151868,Yellow,1.1710109
user_000271,270,b81b0aba-49c4-45ae-abc3-29d44744a8ba,787045,We Used To Be Friends,1.113095
user_000271,270,66afd57c-a407-488a-9006-990400481ced,656006,All You Need Is Love,1.1114172
user_000271,270,731989ab-8e96-4d1a-871f-d2e78faa4d0a,127667,Hey Jude,1.1213868
user_000271,270,da1308d1-6037-4ba1-b6fc-a643a4201140,845491,Hallelujah,1.1079161
user_000271,270,7ea0d658-b2a9-4a8d-a346-48fb2b8acf6a,358107,Here Comes The Sun,1.1284329
user_000271,270,31474bde-a7e1-470b-af93-fc560a4d63bc,688457,Dreaming Of You,1.1080384
user_000296,293,48d9340a-0c6a-469a-b043-eeaec9f577c6,438841,Technologic,0.83259046
user_000296,293,d28c6520-15ad-4226-9cee-db86cccb4280,566202,My Friend,0.85737395
user_000296,293,4d287271-9f99-432d-9ef3-d83dce243658,117292,Weapon Of Choice,0.8170167
user_000296,293,662f2270-27d7-4672-bb8d-b8d3b72a29d8,290360,God Is A Dj,0.81965256
user_000296,293,fbaf792a-9efe-42be-88a2-113db3c5a4d6,322049,Ecstasy,0.81368774
user_000296,293,cfbdfcde-8c57-4cdb-9278-2913272088c8,907774,Something About Us,0.86534375
user_000296,293,225953fe-86b5-49d8-ab16-5bc223dea89e,423652,Drop The Pressure,0.85369104
user_000296,293,01ab59f3-1746-421f-8674-61c014b2a06d,302933,At The River,0.85461384
user_000296,293,f92e924f-e795-433b-95ce-b256098abfd6,711372,Robot Rock,0.8648885
user_000296,293,1f0cd299-f6d5-4e94-a98d-cd9d1736b511,664141,Natural Blues,0.82481766
user_000738,730,df8056af-a5f6-4a3f-b11b-40ec39d30f95,374272,Paradise City,0.39541957
user_000738,730,71209300-34e5-491d-81ad-76237d167604,7036,Ace Of Spades,0.39465946
user_000738,730,cc7867d1-34a5-4bdd-a9b5-faff27ce77fb,282632,Bohemian Rhapsody,0.3979615
user_000738,730,5935ec91-8124-42ff-937f-f31a20ffe58f,852566,Highway To Hell,0.42614603
user_000738,730,3752e069-27a6-4819-99d5-11aec26d90a7,337520,Smack My Bitch Up,0.40488145
user_000738,730,9733957f-e9da-4710-8aaa-32f7af696f2d,358565,B.Y.O.B.,0.39410397
user_000738,730,3dabfc40-33b4-4dba-8d94-79e77c4d1448,102368,Firestarter,0.42080835
user_000738,730,084a24a9-b289-4584-9fb5-1ca0f7500eb3,212334,Californication,0.39842469
user_000738,730,265c689f-6d1a-4496-9a42-da4cc0430343,553244,Beelzeboss (The Final Showdown),0.4596833
user_000738,730,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.40740603
user_000946,938,48d9340a-0c6a-469a-b043-eeaec9f577c6,438841,Technologic,0.55990046
user_000946,938,a9fb5fe9-28ab-4a5e-800f-7cec7e0fafd7,618582,Say It Right,0.57030785
user_000946,938,833769db-6c5b-4a08-82ff-4fb0ab6ab1dc,858155,Cherry Blossom Girl,0.53967375
user_000946,938,60fa767a-d85d-4991-82bc-4294e0b11ae7,862381,One More Time,0.56618875
user_000946,938,7813d6e5-fe21-4cd0-8f8b-82b7c15662ae,680166,Around The World,0.5441349
user_000946,938,c1b2cea4-b493-4768-acf5-6948a4fe522b,335301,Dare,0.55444795
user_000946,938,738920d3-c6e6-41c7-b504-57761bb625fd,656263,Sexy Boy,0.54469633
user_000946,938,f1a6a40f-78f5-4918-968d-f64363bae94c,696906,"Harder, Better, Faster, Stronger",0.5634277
user_000946,938,cfbdfcde-8c57-4cdb-9278-2913272088c8,907774,Something About Us,0.5614278
user_000946,938,7c0e11a3-1c7a-4e6d-a14d-6e86d86dbaad,410829,Aerodynamic,0.5527939
user_000244,243,00c535fd-60fe-4c22-abd5-b52fd1b2a57c,125476,Gobbledigook,0.24068709
user_000244,243,8fa2de7e-49e0-4201-87ae-d9f2bab81730,444953,Nude,0.23960477
user_000244,243,7f1f45c0-0101-49e9-8d69-23951d271163,343730,Love Will Tear Us Apart,0.24183854
user_000244,243,c835a61b-dcdb-41be-82d8-e52b4a1c8d0b,373799,White Winter Hymnal,0.24650063
user_000244,243,8618e305-4289-4574-8acc-d5d8ec6b7411,511989,House Of Cards,0.23867367
user_000244,243,f874c752-65bc-4d50-ac7e-932243ae9f02,336290,Rebellion (Lies),0.2415403
user_000244,243,933557d5-c637-40bb-8b3f-60c9155ba542,113727,Cause = Time,0.2386881
user_000244,243,497e13fb-cd12-4059-94eb-6982a95aa15f,438855,She'S Lost Control,0.23823984
user_000244,243,2d06f1ff-41e5-4e53-913a-c670b99c9d1e,524575,Maps,0.24857593
user_000244,243,e5be3063-0f68-4c28-8a4e-d19a354b0872,369584,15 Step,0.23800609
user_000279,278,500655e3-6571-40ea-aabd-94b66ca67569,232541,7/4 (Shoreline),0.5636899
user_000279,278,8a8ca6f4-2150-4b2b-935d-b66962de3b89,209935,Skinny Love,0.5550355
user_000279,278,b32d8741-81ae-48af-a96e-7dfe4638a5c3,681297,Postcards From Italy,0.5701796
user_000279,278,c835a61b-dcdb-41be-82d8-e52b4a1c8d0b,373799,White Winter Hymnal,0.5747153
user_000279,278,1080ccc2-23c0-47e1-8853-cb3c3cc7624e,615666,Flume,0.56357276
user_000279,278,01754f6c-873f-4af7-9554-59784d61e4c7,19433,"Concerning The Ufo Sighting Near Highland, Illinois",0.5589403
user_000279,278,933557d5-c637-40bb-8b3f-60c9155ba542,113727,Cause = Time,0.57127637
user_000279,278,b0a29170-7994-4569-9028-3dc6de2cb9b7,662051,Scenic World,0.5627079
user_000279,278,d72a39dd-de63-48bd-8654-31ee7139e9de,8917,Stars And Sons,0.5591383
user_000279,278,58d2aaf4-bd47-42da-a9fe-9476452634f7,558979,Lump Sum,0.5618825
user_000371,367,b5bff2bf-9831-4a82-b545-e0cc85b8a722,253620,Looks Just Like The Sun,0.97786516
user_000371,367,87aa9860-d56d-4380-b800-3a241582c81a,300602,Kc Accidental,0.9984463
user_000371,367,cd750262-c96b-4ec1-97a6-94db0f0d3244,71445,Lover'S Spit,0.9823628
user_000371,367,246fd79f-7dbd-456a-a202-23d201cae755,669025,Alameda,0.98484683
user_000371,367,d836830d-fb62-41b1-bc2a-fc899d1c99cc,282856,New Slang,0.9830623
user_000371,367,2b7aaf14-e362-48bf-b419-0250454e4c70,505513,Caring Is Creepy,0.9897807
user_000371,367,5efb8ca9-6f8a-4140-9713-13398178cb4d,785394,Chicago,0.988115
user_000371,367,19e5d62d-f67b-4c21-84f5-1fc4d2350836,217445,Between The Bars,1.0497985
user_000371,367,933557d5-c637-40bb-8b3f-60c9155ba542,113727,Cause = Time,1.0248418
user_000371,367,12bdd6cc-0b5d-43d6-936f-caf18797141a,832073,Anthems For A Seventeen Year-Old Girl,1.031563
user_000447,442,579dac4e-abc2-4ffb-b85a-4c22f4f7ac47,347790,You Make It Easy,0.07008138
user_000447,442,833769db-6c5b-4a08-82ff-4fb0ab6ab1dc,858155,Cherry Blossom Girl,0.07420113
user_000447,442,96779df5-15dc-4fa2-9496-7c9878786a5c,296042,All I Need,0.06874637
user_000447,442,7bcf8f24-38bb-4e27-87a8-8e036854f8cc,516527,Breathe,0.075114325
user_000447,442,6c7fadb6-2cca-4a20-b8df-9994e7008cb2,309806,Glory Box,0.0698972
user_000447,442,02011500-814c-461c-b3a6-f24fe68ee5a1,475802,Risingson,0.069666706
user_000447,442,63d8081c-740a-4d20-a1f1-1f907d58ecdf,568993,Mike Mills,0.06967036
user_000447,442,f1e19041-3e56-4715-a14f-33e823439825,740012,Sparks,0.0689725
user_000447,442,572baaa1-8f94-4a16-b16e-bd0809d6e716,862187,Unfinished Sympathy,0.06917646
user_000447,442,02a38ede-bc4e-4ced-aa2b-45bb5401aa64,894259,Gabriel,0.06923491
user_000713,705,6830b87a-4351-4873-b2ee-80f433a522c5,516115,No Surprises,0.6633108
user_000713,705,43156f35-eead-47a8-9ffe-6fdcd915f031,150962,Creep,0.6611171
user_000713,705,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,849130,Karma Police,0.73234123
user_000713,705,7f1f45c0-0101-49e9-8d69-23951d271163,343730,Love Will Tear Us Apart,0.6676709
user_000713,705,729cf505-94eb-4fbe-bc76-cbae44cff091,151868,Yellow,0.66207576
user_000713,705,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,0.7128824
user_000713,705,a478f801-521b-40e7-8bb4-5faeffb1f3e4,32183,The Scientist,0.66494024
user_000713,705,a1818245-54db-4881-86be-7ff3180c3e06,411543,Take Me Out,0.6887905
user_000713,705,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.7066642
user_000713,705,24cc8311-98fd-423a-bed1-97728f5eabc5,813181,Seven Nation Army,0.69577783
user_000728,720,a2d6800b-aa75-49de-b630-b48e41547d52,325140,Pique,0.64630187
user_000728,720,ab56df89-beb6-4521-9254-cbc79e29e492,301286,This Is Halloween,0.54302126
user_000728,720,4ff9f89e-3283-4210-b6e7-6b6358feaea4,314071,Worthless Ode,0.6457507
user_000728,720,ed188714-76ac-4954-bc6b-836ff99c9ffc,624741,Unentitled States Of Hysteria,0.6464761
user_000728,720,6a49d96c-02a2-4094-a898-87054850bf45,295242,Rivolta Silenziosa,0.71788484
user_000728,720,1eeb7695-70f2-4115-a45b-1e1b19ccd090,505279,Kalifornia,0.4961351
user_000728,720,14beec38-c39c-4629-bc16-8f24bd1125ad,827319,Wake Up,0.64503735
user_000728,720,529c17db-5239-480a-9b62-5ec4f97fd15e,814043,When In Rome,0.64551866
user_000728,720,395c6425-335a-4011-b32a-83b217de2895,731844,Epoch,0.64358246
user_000728,720,84d5c8dc-7c4e-40aa-b1b7-370d411cdb06,535794,Script Language,0.70962965
user_000020,19,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,849130,Karma Police,0.49530336
user_000020,19,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,0.52707076
user_000020,19,f05a995c-9cdd-404f-91f8-0658044be619,523471,When The Sun Goes Down,0.48154724
user_000020,19,1601909d-f5ff-46fb-b2ac-01d484dfe540,822495,Juicebox,0.4821007
user_000020,19,d604a1b6-2cbd-4dc6-9682-a746405f247b,153777,Map Of The Problematique,0.48869115
user_000020,19,a1818245-54db-4881-86be-7ff3180c3e06,411543,Take Me Out,0.5043626
user_000020,19,f5e93176-0829-4823-a5be-3333e226824b,326704,I Bet You Look Good On The Dancefloor,0.4945364
user_000020,19,067265e0-200c-428a-9cbe-2210951b7724,346260,Fake Tales Of San Francisco,0.4894022
user_000020,19,4810b42e-2bb1-4795-874b-85df8fd62ca9,275353,Fluorescent Adolescent,0.496622
user_000020,19,497e13fb-cd12-4059-94eb-6982a95aa15f,438855,She'S Lost Control,0.48734674
user_000055,54,a9fb5fe9-28ab-4a5e-800f-7cec7e0fafd7,618582,Say It Right,0.80687666
user_000055,54,153beb61-f23f-4d2c-822d-4932b2b37d08,480938,Apologize (Feat. One Republic),0.7657513
user_000055,54,833769db-6c5b-4a08-82ff-4fb0ab6ab1dc,858155,Cherry Blossom Girl,0.7721497
user_000055,54,b024959d-de7c-44de-a0f2-e6592e2c1fa4,926443,Fight With Shattered Mirrors,0.8620005
user_000055,54,b0adc7a8-0a90-4e09-8839-a66f315234a2,830225,Back To Black,0.7722371
user_000055,54,b0d40fde-31d6-4c1d-9130-5976ab3c9f26,220202,That'S Not My Name,0.8002085
user_000055,54,63d8081c-740a-4d20-a1f1-1f907d58ecdf,568993,Mike Mills,0.7681951
user_000055,54,4b0b308e-fd9a-4a91-ace8-f90c85a09c86,943773,Miles Away,0.78032446
user_000055,54,725f9d6c-6715-400b-b86c-056b423dcb61,280926,"Relax, Take It Easy",0.8173103
user_000055,54,9818875b-a98e-4e82-bd4a-83c0594f333b,181384,Playground Love,0.78389657
user_000299,296,6830b87a-4351-4873-b2ee-80f433a522c5,516115,No Surprises,0.3291397
user_000299,296,de0235f3-b988-4d7a-8629-87f5736aec6d,845563,Marching Bands Of Manhattan,0.3293415
user_000299,296,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,849130,Karma Police,0.34114623
user_000299,296,4a1a16d0-3bb2-46bb-83f6-3d7f75de054b,813875,Don'T Panic,0.33741572
user_000299,296,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,0.33783647
user_000299,296,a478f801-521b-40e7-8bb4-5faeffb1f3e4,32183,The Scientist,0.3388482
user_000299,296,4e17b118-70a6-4c1f-b326-b4ce91fd3fad,665002,Soul Meets Body,0.3382843
user_000299,296,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.3396965
user_000299,296,2b7aaf14-e362-48bf-b419-0250454e4c70,505513,Caring Is Creepy,0.32723776
user_000299,296,a5741d3d-c925-4070-8a83-910d23eb33d4,272324,I Will Follow You Into The Dark,0.33937287
user_000934,926,2dacc772-bff6-4347-a586-8bff3a7d7c79,356574,Nothing Else Matters,1.1566341
user_000934,926,4e6b187a-b6b6-4afd-a310-07fa9fdfd807,943833,Stairway To Heaven,1.1997752
user_000934,926,df8056af-a5f6-4a3f-b11b-40ec39d30f95,374272,Paradise City,1.1418039
user_000934,926,1c220ee2-ce55-4461-adb2-8c3f6e7d2ef6,947743,Master Of Puppets,1.1222694
user_000934,926,2d982a74-a21a-4714-9d81-405ede915053,327702,Comfortably Numb,1.1721596
user_000934,926,cc7867d1-34a5-4bdd-a9b5-faff27ce77fb,282632,Bohemian Rhapsody,1.1595072
user_000934,926,5935ec91-8124-42ff-937f-f31a20ffe58f,852566,Highway To Hell,1.1437566
user_000934,926,feecff58-8ee2-4a7f-ac23-dc8ce7925286,350829,Wish You Were Here,1.1532102
user_000934,926,62c2e20a-559e-422f-a44c-9afa7882f0c4,655944,Enter Sandman,1.1837966
user_000934,926,38de8a8d-954b-485d-b1fc-ec8b485ac85e,303969,November Rain,1.1632953
user_000973,965,a3d90840-5ffa-4c35-868c-fb4602fb4e7a,138288,Folsom Prison Blues,0.80339915
user_000973,965,ca008991-f654-46bf-bed4-e93ee8349676,609407,Lookin' Out My Back Door,0.8109573
user_000973,965,700219b2-78a7-44ec-813a-a070dd988aff,929999,Sweet Leaf,0.79721826
user_000973,965,b9402647-7e65-4faf-b963-1d797e71b5ff,373510,Gimmie Gimmie Gimmie,0.79825985
user_000973,965,107c5e33-547b-4cfb-b326-59023c369c4a,150045,Electric Funeral,0.8131126
user_000973,965,e734120c-aab0-475f-a70a-af4814ed2a10,855126,California Über Alles,0.8523178
user_000973,965,4a4ca5d8-1c6a-411a-9d43-d51cac896a7c,736953,Return Of The Fly,0.83603674
user_000973,965,f5e59b92-459e-4760-a2e4-2a33a09da2d2,149525,Give My Love To Rose,0.79711884
user_000973,965,364e7fc1-10bf-4fd4-a9ca-c792b7b293b1,419313,Modern Man,0.799284
user_000973,965,1fb6442f-d0e8-4b03-bcf1-fe707ee61f47,808315,Up Around The Bend,0.8005777
user_000001,0,579dac4e-abc2-4ffb-b85a-4c22f4f7ac47,347790,You Make It Easy,0.5315473
user_000001,0,af523a46-8a03-40a5-8688-f205034c0b67,551016,Poor Leno,0.5068338
user_000001,0,833769db-6c5b-4a08-82ff-4fb0ab6ab1dc,858155,Cherry Blossom Girl,0.52277315
user_000001,0,7bcf8f24-38bb-4e27-87a8-8e036854f8cc,516527,Breathe,0.5374793
user_000001,0,b024959d-de7c-44de-a0f2-e6592e2c1fa4,926443,Fight With Shattered Mirrors,0.50877607
user_000001,0,f3fb6ec6-46b2-412d-9ab3-956c1a5cf89f,67408,Kelly Watch The Stars,0.50527143
user_000001,0,1f21c40d-6e29-4c67-a5c9-fa50aa59b3e7,495608,Remember,0.51883554
user_000001,0,63d8081c-740a-4d20-a1f1-1f907d58ecdf,568993,Mike Mills,0.5662776
user_000001,0,f1e19041-3e56-4715-a14f-33e823439825,740012,Sparks,0.50773424
user_000001,0,cfbdfcde-8c57-4cdb-9278-2913272088c8,907774,Something About Us,0.5025517
user_000278,277,43156f35-eead-47a8-9ffe-6fdcd915f031,150962,Creep,0.6505239
user_000278,277,9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3,849130,Karma Police,0.6670057
user_000278,277,60e94685-0481-4d3d-bd84-11c389d9b2a5,761250,Starlight,0.66024214
user_000278,277,c7391374-91be-4919-b913-7bc8c2cb418b,143730,Smells Like Teen Spirit,0.6583111
user_000278,277,8ebb47f5-d7d5-4c72-ba7d-cd09eb10ef94,512148,Dani California,0.6613475
user_000278,277,6c2ddd68-92b0-48f2-90bd-ad760850e514,737592,Heart-Shaped Box,0.67880476
user_000278,277,4524d8db-3d9f-4349-aa0e-185a2a6ae502,799401,Wonderwall,0.7171309
user_000278,277,24cc8311-98fd-423a-bed1-97728f5eabc5,813181,Seven Nation Army,0.6493308
user_000278,277,b39b7227-c271-4ab8-912b-cb1fe2fc0e5e,474372,Song 2,0.6395562
user_000278,277,0b953455-ef5f-4b36-872b-0022aec503d4,682942,Hurt,0.6658023
user_000290,287,76ccedbc-ce16-4c2b-8c05-fe2749c219a9,747328,Reckoner,1.2899032
user_000290,287,1001f481-e93e-4107-b640-cf289a122335,101526,Banquet,1.2627466
user_000290,287,5fdd8cf0-ebd0-4259-a5f1-84130d5bd4ca,694202,I Might Be Wrong,1.2811135
